document_id,bbl,property_type,street_number,street_name,unit
2025101600286001,1004911586,CC,246,SPRING STREET,4301
2025101600286001,1004911346,CC,246,SPRING STREET,2201
2025101600286001,1004911560,CC,246,SPRING STREET,4004
2025101600286001,1004911344,CC,246,SPRING STREET,2111
2025101600286001,1004911227,CC,246,SPRING STREET,1101
2025101600286001,1004911218,CC,246,SPRING STREET,1004
2025101600286001,1004911539,CC,246,SPRING STREET,3807
2025101600286001,1004911388,CC,246,SPRING STREET,2508
2025101600286001,1004911269,CC,246,SPRING STREET,1507
2025101600286001,1004911335,CC,246,SPRING STREET,2101
2025101600286001,1004911272,CC,246,SPRING STREET,1510
2025101600286001,1004911498,CC,246,SPRING STREET,3502
2025101600286001,1004911220,CC,246,SPRING STREET,1006
2025101600286001,1004911555,CC,246,SPRING STREET,3911
2025101600286001,1004911229,CC,246,SPRING STREET,1103
2025101600286001,1004911306,CC,246,SPRING STREET,1808
2025101600286001,1004911366,CC,246,SPRING STREET,2310
2025101600286001,1004911462,CC,246,SPRING STREET,3110
2025101600286001,1004911223,CC,246,SPRING STREET,1009
2025101600286001,1004911377,CC,246,SPRING STREET,2409
2025101600286001,1004911546,CC,246,SPRING STREET,3902
2025101600286001,1004911368,CC,246,SPRING STREET,2312
2025101600286001,1004911249,CC,246,SPRING STREET,1211
2025101600286001,1004911403,CC,246,SPRING STREET,2611
2025101600286001,1004911551,CC,246,SPRING STREET,3907
2025101600286001,1004911281,CC,246,SPRING STREET,1607
2025101600286001,1004911581,CC,246,SPRING STREET,4201
2025101600286001,1004911247,CC,246,SPRING STREET,1209
2025101600286001,1004911280,CC,246,SPRING STREET,1606
2025101600286001,1004911570,CC,246,SPRING STREET,4102
2025101600286001,1004911424,CC,246,SPRING STREET,2808
2025101600286001,1004911204,CC,246,SPRING STREET,901
2025101600286001,1004911246,CC,246,SPRING STREET,1208
2025101600286001,1004911310,CC,246,SPRING STREET,1812
2025101600286001,1004911580,CC,246,SPRING STREET,4112
2025101600286001,1004911363,CC,246,SPRING STREET,2307
2025101600286001,1004911416,CC,246,SPRING STREET,2712
2025101600286001,1004911468,CC,246,SPRING STREET,3204
2025101600286001,1004911357,CC,246,SPRING STREET,2301
2025101600286001,1004911496,CC,246,SPRING STREET,3412
2025101600286001,1004911309,CC,246,SPRING STREET,1811
2025101600286001,1004911234,CC,246,SPRING STREET,1108
2025101600286001,1004911241,CC,246,SPRING STREET,1203
2025101600286001,1004911585,CC,246,SPRING STREET,4205
2025101600286001,1004911379,CC,246,SPRING STREET,2411
2025101600286001,1004911224,CC,246,SPRING STREET,1010
2025101600286001,1004911303,CC,246,SPRING STREET,1805
2025101600286001,1004911381,CC,246,SPRING STREET,2501
2025101600286001,1004911203,CC,246,SPRING STREET,810
2025101600286001,1004911488,CC,246,SPRING STREET,3403
2025101600286001,1004911526,CC,246,SPRING STREET,3706
2025101600286001,1004911222,CC,246,SPRING STREET,1008
2025101600286001,1004911356,CC,246,SPRING STREET,2212
2025101600286001,1004911511,CC,246,SPRING STREET,3603
2025101600286001,1004911399,CC,246,SPRING STREET,2607
2025101600286001,1004911238,CC,246,SPRING STREET,1112
2025101600286001,1004911435,CC,246,SPRING STREET,2907
2025101600286001,1004911345,CC,246,SPRING STREET,2112
2025101600286001,1004911273,CC,246,SPRING STREET,1511
2025101600286001,1004911491,CC,246,SPRING STREET,3407
2025101600286001,1004911480,CC,246,SPRING STREET,3307
2025101600286001,1004911262,CC,246,SPRING STREET,1412
2025101600286001,1004911283,CC,246,SPRING STREET,1609
2025101600286001,1004911451,CC,246,SPRING STREET,3011
2025101600286001,1004911211,CC,246,SPRING STREET,909
2025101600286001,1004911327,CC,246,SPRING STREET,2005
2025101600286001,1004911489,CC,246,SPRING STREET,3405
2025101600286001,1004911561,CC,246,SPRING STREET,4005
2025101600286001,1004911521,CC,246,SPRING STREET,3701
2025101600286001,1004911584,CC,246,SPRING STREET,4204
2025101600286001,1004911392,CC,246,SPRING STREET,2512
2025101600286001,1004911564,CC,246,SPRING STREET,4008
2025101600286001,1004911297,CC,246,SPRING STREET,1711
2025101600286001,1004911353,CC,246,SPRING STREET,2209
2025101600286001,1004911217,CC,246,SPRING STREET,1003
2025101600286001,1004911476,CC,246,SPRING STREET,3212
2025101600286001,1004911582,CC,246,SPRING STREET,4202
2025101600286001,1004911550,CC,246,SPRING STREET,3906
2025101600286001,1004911286,CC,246,SPRING STREET,1612
2025101600286001,1004911260,CC,246,SPRING STREET,1410
2025101600286001,1004911429,CC,246,SPRING STREET,2901
2025101600286001,1004911533,CC,246,SPRING STREET,3801
2025101600286001,1004911481,CC,246,SPRING STREET,3308
2025101600286001,1004911549,CC,246,SPRING STREET,3905
2025101600286001,1004911387,CC,246,SPRING STREET,2507
2025101600286001,1004911391,CC,246,SPRING STREET,2511
2025101600286001,1004911209,CC,246,SPRING STREET,907
2025101600286001,1004911352,CC,246,SPRING STREET,2208
2025101600286001,1004911308,CC,246,SPRING STREET,1810
2025101600286001,1004911389,CC,246,SPRING STREET,2509
2025081900255001,3025100100,CR,N/A,WEST STREET,
2025081900255001,3025020005,CR,N/A,WEST STREET,
2025081900255001,3025020001,CR,N/A,WEST STREET,
2025070200210058,2032390004,AP,2661,HEATH AVENUE,
2025070200210058,2032610102,AP,3320,BAILEY AVENUE,
2025070200210058,2028790043,AP,1865,UNIVERSITY AVENUE,
2025070200210058,2028680144,AP,1925,HARRISON AVENUE,
2025070200210058,2030620007,CR,N/A,MONTEREY AVENUE,
2025070200210058,2028690122,AP,1934,HARRISON AVENUE,
2025070200210058,2028690116,AP,1930,HARRISON AVENUE,
2025070200210058,2028790032,OT,1915,UNIVERSITY AVENUE,
2025070200210058,2030940045,CR,2091,PROSPECT AVENUE,
2025070200210058,2028690110,AP,1920,HARRISON AVENUE,
2025070200210058,2031300100,AP,1010,EAST 178 STREET,
2025070200210058,2030940018,VR,N/A,OAKLAND PLACE,
2025070200210058,2028790033,AP,1895,UNIVERSITY AVENUE,
2025070200210058,2030620021,AP,559,EAST 180 STREET,
2025070200210058,2028690077,AP,1886,HARRISON AVENUE,
2025070200210058,2030940014,AP,735,OAKLAND PLACE,
2025070200210058,2028790030,AP,1925,UNIVERSITY AVENUE,
2025070200210058,2028790041,AP,1875,UNIVERSITY AVENUE,
2025062700875004,4002390006,VN,30-25,QUEENS BOULEVARD,
2025062700800001,1000530003,CR,103,WASHINGTON STREET,
2025062700800001,1000530002,OT,99,WASHINGTON STREET,
2025070200282001,4008500100,CR,N/A,20 AVENUE,
2025070200210058,2030940040,CR,750,EAST 180 STREET,
2025052000240002,1013161027,CC,205,EAST 42 STREET,19
2025042900920002,1013161009,CC,205,EAST 42 STREET,1
2025042900920002,1013161032,CC,205,EAST 42ND STREET,PH10
2025042900920002,1013161031,CC,205,EAST 42ND STREET,PH5
2025042900920002,1013161006,CC,205,EAST 42ND STREET,8
2025042900920002,1013160005,CR,205,EAST 42ND STREET,
2025042900920002,1013161005,CC,205,EAST 42ND STREET,215
2025042900920002,1013161013,CC,205,EAST 42ND STREET,55
2025042900920002,1013161025,CC,205,EAST 42ND STREET,17
2025042900920002,1013161022,CC,205,EAST 42ND STREET,14
2025042900920002,1013161029,CC,205,EAST 42ND STREET,PH1
2025042900920002,1013161024,CC,205,EAST 42ND STREET,16
2025042900920002,1013161030,CC,205,EAST 42ND STREET,ST210
2025042900920002,1013161014,CC,205,EAST 42ND STREET,6
2025042900920002,1013161023,CC,205,EAST 42ND STREET,15
2025042900920002,1013161028,CC,205,EAST 42ND STREET,20
2025042900920002,1013161001,CC,205,EAST 42ND STREET,203
2025042900920002,1013161003,CC,205,EAST 42ND STREET,9
2025042900920002,1013161004,CC,205,EAST 42ND STREET,211
2025042900920002,1013161027,CC,205,EAST 42ND STREET,19
2025042900920002,1013161002,CC,205,EAST 42ND STREET,7
2025050100595001,3009720058,CR,225,THIRD STREET,
2025052000239004,1009970029,OF,1155,AVENUE OF THE AMER,
2025052000240002,1013161014,CC,205,EAST 42 STREET,6
2025052000240002,1013161028,CC,205,EAST 42 STREET,20
2025052000240002,1013161013,CC,205,EAST 42 STREET,55
2025052000240002,1013161009,CC,205,EAST 42 STREET,1
2025052000240002,1013161004,CC,205,EAST 42 STREET,211
2025052000240002,1013161031,CC,205,EAST 42 STREET,PH5
2025052000240002,1013161032,CC,205,EAST 42 STREET,PH10
2025052000240002,1013161029,CC,205,EAST 42 STREET,PH
2025052000240002,1013161023,CC,205,EAST 42 STREET,15
2025052000240002,1013161030,CC,205,EAST 42 STREET,ST210
2025052000240002,1013161025,CC,205,EAST 42 STREET,17
2025052000240002,1013161006,CC,205,EAST 42 STREET,8
2025052000240002,1013161001,CC,205,EAST 42 STREET,203
2025052000240002,1013161005,CC,205,EAST 42 STREET,215
2025052000240002,1013161024,CC,205,EAST 42 STREET,16
2025052000240002,1013161022,CC,205,EAST 42 STREET,14
2025052600025008,1013160012,OF,219,EAST 42ND STREET,
2025052600025008,1013160023,CR,235,EAST 42 STREET,
2025032100507003,1012620041,VN,576,5 AVENUE,
2025040700957016,2045810001,CR,1130,BURKE AVENUE,
2025010200316001,3000000000,UT,0,0,
2025010200316001,3006620001,UT,269,37 STREET,
2025010200316001,3006530007,UT,N/A,27 STREET,
2025031400096001,1012780014,OF,334-342,MADISON AVENUE,
2025031300353001,1007581003,CR,333,WEST 34 STREET,C
2025031300353001,1007581001,CR,333,WEST 34 STREET,A
2025031300353001,1007581002,CR,333,WEST 34 STREET,B
2025010200316001,3006530003,UT,N/A,26 STREET,
2025010200316001,3006620001,UT,269,37 STREET,
2025010200316001,3006530007,UT,N/A,27 STREET,
2025010200151001,1008610044,CR,470,PARK AVENUE SOUTH,
2024120300888003,1013040020,CR,541,LEXINGTON AVENUE,
2024121200600001,3006120150,CR,280,RICHARDS STREET,
2024123000896001,1008130016,OF,1375,BROADWAY,
2024123000896002,1008130016,OF,1375,BROADWAY,
2024112101184001,2023540001,CR,580,RIVER AVENUE,
2024092900046058,1020110063,AP,2449,ADAM C POWELL JR BLVD,
2024092900046058,1020120056,AP,158,WEST 144 STREET,
2024092900046058,1020120009,OT,155,WEST 143 STREET,
2024092900046058,1020120014,AP,145,WEST 143 STREET,
2024092900046058,1020120018,AP,135,WEST 143 STREET,
2024092900046058,1020110007,OT,157,WEST 142 STREET,
2024092900046058,1020120058,AP,162,WEST 144 STREET,
2024092900046058,1020070043,AP,112,WEST 139 STREET,
2024092900046058,1020120064,AP,2469,ADAM C POWELL JR BLVD,
2024092900046058,1020120061,AP,164,WEST 144 STREET,
2024092900046058,1020070045,AP,116,WEST 139 STREET,
2024092900046058,1020110033,AP,649,MALCOLM X BLVD,
2024092900046058,1020130026,AP,109,WEST 144 STREET,
2024092900046058,1020130022,AP,117,WEST 144 STREET,
2024092900046058,1020150005,AP,164,WEST 147 STREET,
2024092900046058,1020120052,AP,148,WEST 144 STREET,
2024092900046058,1020110061,AP,2453,ADAM C POWELL JR BLVD,
2024092900046058,1020110022,AP,129,WEST 142 STREET,
2024092900046058,1020120020,AP,131,WEST 143 STREET,
2024100200467054,2041710024,AP,3031-3035,MIDDLETOWN ROAD,
2024100200467054,2052630040,AP,3475-3485,BIVONA STREET,
2024100200467054,2052630070,AP,3540-3550,BIVONA STREET,
2024100200467054,2044310001,AP,2430-2440,BOSTON ROAD,
2024101400339001,1013750021,OF,653,MADISON AVENUE,
2024092900046058,1020130016,AP,129,WEST 144 STREET,
2024092900046058,1020130018,AP,125,WEST 144 STREET,
2024092900046058,1020120001,AP,167,WEST 143 STREET,
2024092900046058,1020120003,AP,2465,ADAM C POWELL JR BLVD,
2024092900046058,1020110011,AP,149,WEST 142 STREET,
2024092900046058,1020120006,AP,163,WEST 143 STREET,
2024092900046058,1020110031,AP,645,MALCOLM X BLVD,
2024092900046058,1020120015,AP,143,WEST 143 STREET,
2024092900046058,1020130024,AP,113,WEST 144 STREET,
2024092900046058,1020120011,AP,151,WEST 143 STREET,
2024092900046058,1020110015,AP,141,WEST 142 STREET,
2024092900046058,1020090044,AP,144,WEST 141 STREET,
2024092900046058,1020090064,AP,2407,ADAM C POWELL JR BLVD,
2024092900046058,1020110013,AP,145,WEST 142 STREET,
2024092900046058,1020110001,AP,2441,ADAM C POWELL JR BLVD,
2024092900046058,1020070044,VN,114,WEST 139 STREET,
2024092900046058,1020110014,AP,143,WEST 142 STREET,
2024092900046058,1020130014,AP,133,WEST 144 STREET,
2024092900046058,1020120008,AP,159,WEST 143 STREET,
2024092900046058,1020090063,AP,2409,ADAM C POWELL JR BLVD,
2024092900046058,1020110008,OT,155,WEST 142 STREET,
2024092900046058,1020120063,AP,2473,ADAM C POWELL JR BLVD,
2024091000237001,1000390012,OF,110,MAIDEN LANE,
2024090600527001,1001020001,OT,154,NASSAU STREET,
2024080500318001,3025670001,CR,43,WEST STREET,
2024062600757001,3022830001,CR,111,NORTH 12TH STREET,
2024062800535005,1016250033,CR,1760,3 AVENUE,
2024063000041001,1013030033,CR,780,THIRD AVENUE,
2024060600371009,1015110031,AP,175,EAST 82ND STREET,
2024060600371009,1015110033,AP,170,EAST 83RD STREET,
2024043000370001,1012710071,CR,1370,AVENUE OF THE AMERICAS,
2024042500065001,1000890012,CR,222,BROADWAY,
2024030500474005,3021340001,CR,N/A,KENT AVENUE,
2024011100115001,1014551003,CC,401,EAST 60TH STREET,GARGE
2024011100115001,1014551001,CC,401,EAST 60TH STREET,RETL1
2026031000897001,1007101301,CC,509,WEST 38 STREET,RETL
2026031000897001,1007101304,CC,509,WEST 38 STREET,MARK
2026031000897001,1007101305,CC,509,WEST 38 STREET,AFF
2026021300111001,1002330002,CR,9,CROSBY STREET,
2026021300125001,1000980001,VN,250,WATER STREET,
2026011500410002,4115430002,CR,110-10,ROCKAWAY BOULEVARD,
2026012300850017,4002391102,OT,31-08,NORTHERN BLVD,UU
2026010900880001,1012900006,CR,3-11,EAST 54 STREET,
2025121700647005,1013750127,CR,39,EAST 60 STREET,
2025112401205002,3025560001,CR,97,WEST STREET,
2025120200784001,1013090032,CR,900,3RD AVENUE,
2025120300340015,1012591283,SC,520,FIFTH AVENUE,67A
2025120300340015,1012591247,SC,520,FIFTH AVENUE,54B
2025120300340015,1012591265,SC,520,FIFTH AVENUE,58D
2025120300340015,1012591238,SC,520,FIFTH AVENUE,52A
2025120300340015,1012591264,SC,520,FIFTH AVENUE,58C
2025120300340015,1012591303,SC,520,FIFTH AVENUE,PH80
2025120300340015,1012591201,OT,520,FIFTH AVENUE,RET
2025120300340015,1012591213,SC,520,FIFTH AVENUE,45C
2025120300340015,1012591257,SC,520,FIFTH AVENUE,56D
2025120300340015,1012591301,SC,520,FIFTH AVENUE,PH78
2025120300340015,1012591302,SC,520,FIFTH AVENUE,PH79
2025120300340015,1012591282,SC,520,FIFTH AVENUE,66B
2025120300340015,1012591230,SC,520,FIFTH AVENUE,50A
2025120300340015,1012591253,SC,520,FIFTH AVENUE,55D
2025120300340015,1012591275,SC,520,FIFTH AVENUE,63A
2025120300340015,1012591291,SC,520,FIFTH AVENUE,71A
2025120300340015,1012591259,SC,520,FIFTH AVENUE,57B
2025120300340015,1012591251,SC,520,FIFTH AVENUE,55B
2025120300340015,1012591300,SC,520,FIFTH AVENUE,PH77
2025120300340015,1012591298,SC,520,FIFTH AVENUE,PH75
2025120300340015,1012591261,SC,520,FIFTH AVENUE,57D
2025120300340015,1012591286,SC,520,FIFTH AVENUE,68B
2025120300340015,1012591215,SC,520,FIFTH AVENUE,46B
2025120300340015,1012591274,SC,520,FIFTH AVENUE,61A
2025120300340015,1012591214,SC,520,FIFTH AVENUE,46A
2025120300340015,1012591268,SC,520,FIFTH AVENUE,59C
2025120300340015,1012591290,SC,520,FIFTH AVENUE,70B
2025120300340015,1012591219,SC,520,FIFTH AVENUE,47B
2025120300340015,1012591207,SC,520,FIFTH AVENUE,43A
2025120300340015,1012591292,SC,520,FIFTH AVENUE,71B
2025120300340015,1012591254,SC,520,FIFTH AVENUE,56A
2025120300340015,1012591228,SC,520,FIFTH AVENUE,49C
2025120300340015,1012591270,SC,520,FIFTH AVENUE,60A
2025120300340015,1012591285,SC,520,FIFTH AVENUE,68A
2025120300340015,1012591280,SC,520,FIFTH AVENUE,65B
2025120300340015,1012591299,SC,520,FIFTH AVENUE,PH76
2025120300340015,1012591288,SC,520,FIFTH AVENUE,69B
2025120300340015,1012591281,SC,520,FIFTH AVENUE,66A
2025120300340015,1012591209,SC,520,FIFTH AVENUE,44A
2025120300340015,1012591243,SC,520,FIFTH AVENUE,53B
2025120300340015,1012591223,SC,520,FIFTH AVENUE,48B
2025120300340015,1012591255,SC,520,FIFTH AVENUE,56B
2025120300340015,1012591250,SC,520,FIFTH AVENUE,55A
2025120300340015,1012591240,SC,520,FIFTH AVENUE,52C
2025120300340015,1012591296,SC,520,FIFTH AVENUE,73B
2025120300340015,1012591262,SC,520,FIFTH AVENUE,58A
2025120300340015,1012591272,SC,520,FIFTH AVENUE,60C
2025120300340015,1012591210,SC,520,FIFTH AVENUE,44B
2025120300340015,1012591246,SC,520,FIFTH AVENUE,54A
2025120300340015,1012591241,SC,520,FIFTH AVENUE,52D
2025120300340015,1012591225,SC,520,FIFTH AVENUE,48D
2025120300340015,1012591277,SC,520,FIFTH AVENUE,64A
2025120300340015,1012591293,SC,520,FIFTH AVENUE,72A
2025120300340015,1012591221,SC,520,FIFTH AVENUE,47D
2025120300340015,1012591244,SC,520,FIFTH AVENUE,53C
2025120300340015,1012591202,CC,520,FIFTH AVENUE,CU
2025120300340015,1012591242,SC,520,FIFTH AVENUE,53A
2025120300340015,1012591232,SC,520,FIFTH AVENUE,50C
2025120300340015,1012591295,SC,520,FIFTH AVENUE,73A
2025120300340015,1012591267,SC,520,FIFTH AVENUE,59B
2025120300340015,1012591245,SC,520,FIFTH AVENUE,53D
2025120300340015,1012591269,SC,520,FIFTH AVENUE,59D
2025120300340015,1012591278,SC,520,FIFTH AVENUE,64B
2025120300340015,1012591284,SC,520,FIFTH AVENUE,67B
2025120300340015,1012591294,SC,520,FIFTH AVENUE,72B
2025120300340015,1012591266,SC,520,FIFTH AVENUE,59A
2025120300340015,1012591212,SC,520,FIFTH AVENUE,45B
2025120300340015,1012591229,SC,520,FIFTH AVENUE,49D
2025120300340015,1012591287,SC,520,FIFTH AVENUE,69A
2025120300340015,1012591252,SC,520,FIFTH AVENUE,55C
2025120300340015,1012591226,SC,520,FIFTH AVENUE,49A
2025120300340015,1012591248,SC,520,FIFTH AVENUE,54C
2025120300340015,1012591297,SC,520,FIFTH AVENUE,PH74
2025120300340015,1012591227,SC,520,FIFTH AVENUE,49B
2025120300340015,1012591222,SC,520,FIFTH AVENUE,48A
2025120300340015,1012591235,SC,520,FIFTH AVENUE,51B
2025120300340015,1012591217,SC,520,FIFTH AVENUE,46D
2025120300340015,1012591237,SC,520,FIFTH AVENUE,51D
2025120300340015,1012591231,SC,520,FIFTH AVENUE,50B
2025120300340015,1012591233,SC,520,FIFTH AVENUE,50D
2025120300340015,1012591249,SC,520,FIFTH AVENUE,54D
2025120300340015,1012591216,SC,520,FIFTH AVENUE,46C
2025120300340015,1012591224,SC,520,FIFTH AVENUE,48C
2025120300340015,1012591236,SC,520,FIFTH AVENUE,51C
2025120300340015,1012591289,SC,520,FIFTH AVENUE,70A
2025120300340015,1012591204,BS,520,FIFTH AVENUE,RU
2025120300340015,1012591218,SC,520,FIFTH AVENUE,47A
2025120300340015,1012591260,SC,520,FIFTH AVENUE,57C
2025120300340015,1012591273,SC,520,FIFTH AVENUE,60D
2025120300340015,1012591211,SC,520,FIFTH AVENUE,45A
2025120300340015,1012591220,SC,520,FIFTH AVENUE,47C
2025120300340015,1012591258,SC,520,FIFTH AVENUE,57A
2025120300340015,1012591234,SC,520,FIFTH AVENUE,51A
2025120300340015,1012591276,SC,520,FIFTH AVENUE,63B
2025120300340015,1012591206,SC,520,FIFTH AVENUE,42C
2025120300340015,1012591256,SC,520,FIFTH AVENUE,56C
2025120300340015,1012591208,SC,520,FIFTH AVENUE,43B
2025120300340015,1012591203,CR,520,FIFTH AVENUE,OU
2025120300340015,1012591205,SC,520,FIFTH AVENUE,42B
2025120300340015,1012591279,SC,520,FIFTH AVENUE,65A
2025120300340015,1012591263,SC,520,FIFTH AVENUE,58B
2025120300340015,1012591239,SC,520,FIFTH AVENUE,52B
2025120300340015,1012591271,SC,520,FIFTH AVENUE,60B
2025120300362001,1009930022,CR,115,WEST 40 STREET,
2025121600613001,3002440001,OF,205,MONTAGUE STREET,
2025121700041001,1012890036,OF,390,PARK AVENUE,
2025121700647005,1013750147,CR,34,EAST 61 STREET,
2025121700647005,1013750026,CR,35,EAST 60 STREET,
2025121700647005,1013750027,CR,37,EAST 60 STREET,6
2025121700647005,1013750021,CR,653,MADISON AVENUE,
2025122600459007,2028760037,AP,81,FEATHERBED LANE,
2025122600459007,2028720005,AP,1378,SHAKESPEARE AVENUE,
2025122600459007,2025350001,AP,1360,MERRIAM AVENUE,
2025122600459007,2028740033,AP,1465,NELSON AVENUE,
2025122600459007,2025360001,AP,1406,MERRIAM AVENUE,
2025122600459007,2028720123,AP,1476,SHAKESPEARE AVENUE,
2025122600459007,2028720256,AP,1592,JESUP AVENUE,
2025122600459007,2025210035,VR,N/A,NELSON AVENUE,
2025122600459007,2028720259,VR,1590,JESUP AVENUE,
2025122600459007,2028740134,AP,1485,NELSON AVENUE,
2025122600459007,2028720205,AP,1455,JESUP AVENUE,
2025122600459007,2028740037,AP,1445,NELSON AVENUE,
2025122600459007,2028730165,CR,N/A,SHAKESPEARE AVENUE,
2025122600459007,2025330084,AP,1421,UNIVERSITY AVENUE,
2025122600459007,2028730016,AP,1410,NELSON AVENUE,
2025122600459007,2025370041,OT,1431,UNIVERSITY AVENUE,
2025122600459007,2028730080,AP,115,WEST 172 STREET,
2025122600459007,2025370038,AP,1435,UNIVERSITY AVENUE,
2025122600459007,2028760040,AP,93,FEATHERBED LANE,
2025122600459007,2028720254,OT,1600,JESUP AVENUE,
2025122600459007,2025210024,AP,1391,EDWARD L GRANT HWY,
2025122600459007,2025360007,OT,1430,MERRIAM AVENUE,
2025122600459007,2025330086,AP,1419,UNIVERSITY AVENUE,
2025122600459007,2025360026,AP,1435,OGDEN AVENUE,
2025122600459007,2025200023,AP,1344,NELSON AVENUE,
2025122600459007,2025210031,AP,1375,NELSON AVENUE,
2025122600459007,2028730058,AP,1419,SHAKESPEARE AVENUE,
2025122600459007,2025370036,AP,1439,UNIVERSITY AVENUE,
2025102900286007,3048330103,CR,55,SPARROW WAY,
2025102900286007,3048330101,CR,25,SPARROW WAY,
2025100200479059,3014920001,AP,23,SARATOGA AVENUE,
2025100200479059,3015280033,AP,24,MOTHER GASTON BOULEVARD,
2025100200479059,3016310058,VR,863,GATES AVENUE,
2025100200479059,3017610045,AP,701,WILLOUGHBY AVENUE,
2025100200479059,3015290001,AP,15,MOTHER GASTON BLVD,
2025100200479059,3016310031,AP,885,GATES AVENUE,
2025100200479059,3016310009,AP,690,QUINCY STREET,
2025100200479059,3016310060,VR,859,GATES AVENUE,
2025100200479059,3017610063,AP,671,WILLOUGHBY AVENUE,
2025101300426004,1008530001,CR,5,MADISON AVENUE,
2025100200479058,3015280033,AP,24,MOTHER GASTON BOULEVARD,
2025100200479058,3016310009,AP,690,QUINCY STREET,
2025100200479058,3017610063,AP,671,WILLOUGHBY AVENUE,
2025100200479058,3014920001,AP,23,SARATOGA AVENUE,
2025100200479058,3016310001,AP,855,GATES AVENUE,
2025100200479058,3014920006,VN,946,HANCOCK STREET,
2025100200479058,3017610061,AP,675,WILLOUGHBY AVENUE,
2025100200326004,1012770008,OF,6,EAST 43RD STREET,
2025100200326002,1012770008,OF,6,EAST 43RD STREET,
2025100200479059,3014920006,VN,946,HANCOCK STREET,
2025100200479059,3017610061,AP,675,WILLOUGHBY AVENUE,
2025100200479059,3016310061,VR,857,GATES AVENUE,
2025100200479059,3016310034,VN,128,MALCOLM X BOULEVARD,
2025100200479059,3016350003,AP,245,LEWIS AVENUE,
2025100200479059,3016360024,AP,150,MALCOLM X BOULEVARD,
2025100200479059,3017690001,AP,281,THROOP AVENUE,
2025100200479059,3016350041,AP,770,GATES AVENUE,
2025100200479059,3016310001,AP,855,GATES AVENUE,
2025100200479058,3016310058,VR,863,GATES AVENUE,
2025100200479058,3017690001,AP,281,THROOP AVENUE,
2025100200479058,3016310034,VN,128,MALCOLM X BOULEVARD,
2025100200479058,3016310060,VR,859,GATES AVENUE,
2025100200479058,3016310061,VR,857,GATES AVENUE,
2025100200479058,3016350041,AP,770,GATES AVENUE,
2025100200479058,3017610045,AP,701,WILLOUGHBY AVENUE,
2025100200479058,3016350003,AP,245,LEWIS AVENUE,
2025100200479058,3015290001,AP,15,MOTHER GASTON BLVD,
2025100200479058,3016360024,AP,150,MALCOLM X BOULEVARD,
2025100200479058,3016310031,AP,885,GATES AVENUE,
2025091600414003,4007040001,AP,44-01,NORTHERN BOULEVARD,
2025081500655001,1013051107,OT,569,LEXINGTON AVE,7
2025081500655001,1013051116,OT,569,LEXINGTON AVE,16
2025081500655001,1013051117,OT,569,LEXINGTON AVE,17
2025081500655001,1013051108,OT,569,LEXINGTON AVE,8
2025081400879001,1010120029,CR,205,WEST 40 STREET,
2025081500655001,1013051106,OT,569,LEXINGTON AVE,6
2025073000677004,1021750001,CR,4650,BROADWAY,
2025081500655001,1013051101,TS,569,LEXINGTON AVE,1
2025052200085003,2041780005,AP,3565,BRUCKNER BOULEVARD,
2025052200085003,2032980016,AP,2966,BRIGGS AVENUE,
2025052200085003,2032230034,AP,120,WEST 183 STREET,
2025052200085003,2050430001,AP,4305,FURMAN AVENUE,
2025052200085003,2032490010,AP,2780,UNIVERSITY AVENUE,
2025052200085003,2032370133,AP,2575,SEDGWICK AVENUE,
2025052200085003,2043170046,AP,2165,BOLTON STREET,
2025052200085003,2042860022,AP,2100,BRONX PARK EAST,
2025052200085003,2032370050,VR,N/A,HEATH AVENUE,
2025052200085003,2033320021,AP,3070,HULL AVENUE,
2025052200085003,2033060018,AP,210,EAST 201 STREET,
2025052200085003,2033070058,AP,221,EAST 201 STREET,
2025052200085003,2032990021,AP,316,MOSHOLU PARKWAY,
2025052200085003,2048190034,AP,3920,BRONX BOULEVARD,
2025052200085003,2033070053,AP,3001,VALENTINE AVENUE,
2025052200085003,2032970043,AP,250,BEDFORD PARK BLVD,
2025052200085003,2043170085,AP,2160,BOLTON STREET,
2025052200085003,2043170092,AP,2180,BOLTON STREET,
2025052200085003,2033230032,AP,19,VAN CORTLANDT AVENUE,
2025052200085003,2033110087,AP,3155,GRAND CONCOURSE,
2025052200085003,2033270063,AP,55,EAST 210 STREET,
2025052200085003,2033480060,AP,3339,HULL AVENUE,
2025052200085003,2043190001,AP,2140,CRUGER AVENUE,
2025052200085003,2048330028,AP,655,EAST 230 STREET,
2025052200085003,2032990041,AP,275,EAST 201 STREET,
2025052200085003,2033130029,AP,100,EAST MOSHOLU PARKWAY,
2025052200085003,2031560044,AP,2056,ANTHONY AVENUE,
2025052200085003,2032370052,VR,N/A,HEATH AVENUE,
2025052200085003,2032630284,AP,3881,SEDGWICK AVENUE,
2025052200085003,2033260155,AP,35,EAST 208 STREET,
2025052200085003,2041960030,AP,3073,BUHRE AVENUE,
2025052200085003,2033200044,AP,222,BEDFORD PARK BLVD,
2025052200085003,2032370140,AP,2559,SEDGWICK AVENUE,
2025052200085003,2043200005,AP,2160,HOLLAND AVENUE,
2025052200085003,2033070007,AP,3010,VALENTINE AVENUE,
2025052200085003,2033070084,AP,3013,VALENTINE AVENUE,
2025052200085003,2032370054,VR,N/A,HEATH AVENUE,
2025061201097005,1010070029,OF,1345,AVENUE OF THE AMERICAS,
